# QDB Assay Design Statistics

## Basic Statistics
Statistic,Value
Total Valid Designs,1844022
Target Length (avg),100.00 ± 0.00
Target Length (min-max),100 - 100
Capture Probe Length (avg),50.00 ± 0.00
Capture Probe Length (min-max),50 - 50
Reporter Probe Length (avg),50.00 ± 0.00
Reporter Probe Length (min-max),50 - 50

## GC Content Statistics
Probe Type,Avg GC (%),Std Dev,Min (%),Max (%)
Capture Probe,46.02,4.15,40.00,58.33
Reporter Probe,46.07,4.19,40.00,60.00

## Melting Temperature Statistics
Probe Type,Avg Tm (°C),Std Dev,Min (°C),Max (°C)
Capture Probe,68.58,1.90,61.92,72.00
Reporter Probe,68.59,1.90,61.92,72.00

## Top 30 Organisms
Organism,Count,Percent,Strain Count
HIV-1 isolate Pt7_onART_61 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt7_onART_62 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt7_PreART_04 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt7_PreART_23 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt8_PreART_16 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt8_PreART_18 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt8_PreART_26 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt8_PreART_35 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt9_PreART_15 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt9_PreART_69 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt11_PreART_14 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt11_PreART_19 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt11_PreART_28 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt11_PreART_36 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt15_PreART_29 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt15_PreART_30 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt15_PreART_44 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt15_PreART_60 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt15_PreART_81 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt16_PreART_66 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt17_PreART_40 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt17_PreART_60 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt18_PreART_13 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt18_PreART_16 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt18_PreART_45 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt18_PreART_53 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt18_PreART_64 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt19_PreART_16 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt19_PreART_18 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt19_PreART_53 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt19_PreART_69 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate Pt21_PreART_01 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate A_PreART_20 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate A_PreART_33 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate A_PreART_35 from Thailand,24,0.0013015029104858837,1
HIV-1 isolate X-22B from France,24,0.0013015029104858837,1
HIV-1 isolate GA486085 from Spain,24,0.0013015029104858837,1
HIV-1 strain F-07_62 from USA,24,0.0013015029104858837,1
HIV-1 strain F-07_9 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2469-PBEM-7 from USA,24,0.0013015029104858837,1
HIV-1 isolate HB010063 from China,24,0.0013015029104858837,1
HIV-1 isolate HB030009 from China,24,0.0013015029104858837,1
HIV-1 isolate P2_PBMC_BSL_076,24,0.0013015029104858837,1
HIV-1 isolate P1_PBMC_BSL_5,24,0.0013015029104858837,1
HIV-1 isolate P1_PBMC_BSL_56,24,0.0013015029104858837,1
HIV-1 isolate P5-SCR-PBMC-05,24,0.0013015029104858837,1
HIV-1 isolate GA922739 from Spain,24,0.0013015029104858837,1
HIV-1 isolate 2531_NV_04 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2531_SCM_08 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2531_TD_20 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2531_TD_35 from USA,24,0.0013015029104858837,1
HIV-1 isolate hcz0045 from China,24,0.0013015029104858837,1
HIV-1 isolate 05GXD005 from China,24,0.0013015029104858837,1
HIV-1 isolate 05GXD021 from China,24,0.0013015029104858837,1
HIV-1 isolate 05GXD028 from China,24,0.0013015029104858837,1
HIV-1 isolate 05GXD033 from China,24,0.0013015029104858837,1
HIV-1 isolate RU_ERS_1322_2017 from Russia,24,0.0013015029104858837,1
HIV-1 isolate RU_ERS_3087_2017 from Russia,24,0.0013015029104858837,1
HIV-1 isolate 191923 from Uganda,24,0.0013015029104858837,1
HIV-1 isolate 270535 from Uganda,24,0.0013015029104858837,1
HIV-1 isolate 175014_11 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175014_2 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175014_3 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175014_4 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175014_6_TF from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175014_8 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175014_9 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_1 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_10 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_11 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_12_TF from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_13 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_2 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_3 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_4 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_5 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_6 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_8 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175017_9 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_1 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_10 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_11 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_12 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_13 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_2 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_3 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_4 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_5 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_6_TF from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_8 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175019_9 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175020_10 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175020_11 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175020_12 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175053_2_TF from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175053_3 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175053_8 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_1 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_10 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_11 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_2 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_3 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_4 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_5 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_6 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_7 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_8 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P1_9 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175071_P4 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175079_10 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175079_9 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_10 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_12 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_13 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_14 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_15 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_16 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_17 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_1_TF from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_5 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_6 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_7 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_8 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate 175094_9 from Rwanda,24,0.0013015029104858837,1
HIV-1 isolate VB_variant_8,24,0.0013015029104858837,1
HIV-1 isolate C03.02_20170419qVOAD21OHGS_1Mr1_E2 from USA,24,0.0013015029104858837,1
HIV-1 isolate C03.02_20170419qVOAD21OHGS_300Kr5_E3 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2046_CMDRp_5 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2046_EMDRn_14 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2046_EMDRn_20 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2046_EMDRn_23 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2046_EMDRn_26 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2046_EMDRn_29 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2303_PBEM_3 from USA,24,0.0013015029104858837,1
HIV-1 isolate 2303_PBTM_45 from USA,24,0.0013015029104858837,1
HIV-1 isolate VN_016 from Viet Nam,24,0.0013015029104858837,1
HIV-1 isolate VN_575 from Viet Nam,24,0.0013015029104858837,1
HIV-1 isolate 97JHS8b-HP-18 from South Korea,24,0.0013015029104858837,1
HIV-1 isolate 13KYY2 from South Korea,24,0.0013015029104858837,1
HIV-1 isolate 03KBH1b from South Korea,24,0.0013015029104858837,1
HIV-1 isolate P1_G1_ZNF148 from Canada,24,0.0013015029104858837,1
HIV-1 isolate P1_G2_ADARB1 from Canada,24,0.0013015029104858837,1
HIV-1 isolate P2_G7_RPAP3 from Canada,24,0.0013015029104858837,1
HIV-1 isolate P3_G10_STAT5B from Canada,24,0.0013015029104858837,1
HIV-1 isolate P3_G7_STAT5B from Canada,24,0.0013015029104858837,1
HIV-1 isolate P4_G2_CMAHP from Canada,24,0.0013015029104858837,1
HIV-1 isolate P7_G10_NA from Belgium,24,0.0013015029104858837,1
HIV-1 isolate STAR10_TCM_TTM_A1_85 from Belgium,24,0.0013015029104858837,1
HIV-1 isolate 9242.REB.13B1,24,0.0013015029104858837,1
HIV-1 isolate 9244.REB.7C1,24,0.0013015029104858837,1
HIV-1 isolate A08.REB.1A5,24,0.0013015029104858837,1
HIV-1 isolate A08.REB.1D1,24,0.0013015029104858837,1
HIV-1 isolate A08.REB.8A5,24,0.0013015029104858837,1
HIV-1 isolate FAM193 from Peru,24,0.0013015029104858837,1
HIV-1 isolate RU_ERS_1033_2016 from Russia,24,0.0013015029104858837,1
HIV-1 clone 3306 from South Korea,24,0.0013015029104858837,1
HIV-1 clone 3323 from South Korea,24,0.0013015029104858837,1
HIV-1 clone 16536 from South Korea,24,0.0013015029104858837,1
HIV-1 clone 13126 from South Korea,24,0.0013015029104858837,1
HIV-1 isolate BL1948-00 from China,24,0.0013015029104858837,1
HIV-1 isolate 5105_wk-2_PL6_E14 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5112_wk-2_PL3_H20 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5112_wk-2_PL3_K15 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5203_wk-2_1_O6 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5203_wk-2_2_E16 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5203_wk-2_3_P18 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_wk12_2_H20 from USA,24,0.0013015029104858837,1
HIV-1 isolate TSC_125V1_PL2_H10 from USA,24,0.0013015029104858837,1
HIV-1 isolate TSC_127V1_PL1_M13 from USA,24,0.0013015029104858837,1
HIV-1 isolate TSC_127V1_PL3_B6 from USA,24,0.0013015029104858837,1
HIV-1 isolate UNC_346_PL2_J14 from USA,24,0.0013015029104858837,1
HIV-1 isolate UNC_346_PL4_N1 from USA,24,0.0013015029104858837,1
HIV-1 isolate UNC_434_PL3_G3 from USA,24,0.0013015029104858837,1
HIV-1 isolate VB_variant_3,24,0.0013015029104858837,1
HIV-1 isolate 06CMARC13 from Cameroon,24,0.0013015029104858837,1
HIV-1 isolate 08CMBDSH132 from Cameroon,24,0.0013015029104858837,1
HIV-1 isolate DEMB10AR005 from Argentina,24,0.0013015029104858837,1
HIV-1 isolate DEMB14RU009 from Russia,24,0.0013015029104858837,1
HIV-1 isolate DEMC14ZA175 from South Africa,24,0.0013015029104858837,1
HIV-1 isolate VI25F4357 from Laos,24,0.0013015029104858837,1
HIV-1 isolate VI29M9897 from Laos,24,0.0013015029104858837,1
HIV-1 isolate VI38M3815 from Laos,24,0.0013015029104858837,1
HIV-1 isolate VI44M3784 from Laos,24,0.0013015029104858837,1
HIV-1 isolate 305156_4Jun10_NFLG_TF_Con from Zambia,24,0.0013015029104858837,1
HIV-1 isolate ZM1094F_13Aug2011_1A_2_N from Zambia,24,0.0013015029104858837,1
HIV-1 isolate ZM1788F_10Feb2007_SC_2_N from Zambia,24,0.0013015029104858837,1
HIV-1 isolate ZM1788F_10Feb2007_SC_6_N from Zambia,24,0.0013015029104858837,1
HIV-1 isolate ZMN133M_16Aug2007_SC_8_N from Zambia,24,0.0013015029104858837,1
HIV-1 isolate DE00114VN001 from Viet Nam,24,0.0013015029104858837,1
HIV-1 isolate DEMCXXZA190 from South Africa,24,0.0013015029104858837,1
HIV-1 isolate DE00214GW043 from Guinea-Bissau,24,0.0013015029104858837,1
HIV-1 isolate A1152 from Cameroon,24,0.0013015029104858837,1
HIV-1 isolate CG-0422-02V from Democratic Republic of the Congo,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S016 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S091 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S095 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S096 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S099 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S102 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S104 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S116 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S118 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S124 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S295 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate HK_JIDLNBL_S409 from Switzerland,24,0.0013015029104858837,1
HIV-1 isolate 5104_CEFT_CD69_M4 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_CEFT_NEG_A8 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_MOGPl1_A1 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_CMV_CD69_M2 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_GAG_AIM_B12 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_SEB_AIM_E15 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_GAG_AIMPl2_J3 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_GAG_NEG_A12 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_SEB_AIMPl2_M11 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_SEB_NEGPl1_K15 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_wk-2_1_G14 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_wk-2_2_I16 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_wk-2_3_F20 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_wk-2_4_F10 from USA,24,0.0013015029104858837,1
HIV-1 isolate 5104_wk-2_4_K17 from USA,24,0.0013015029104858837,1
HIV-1 isolate 603_wk-2_Q14_I19 from USA,24,0.0013015029104858837,1
HIV-1 isolate 603_wk-2_Q14_K11 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9247_wk-2_pl4_B18 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9247_wk-2_pl4_M6 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9247_wk-2_pl2_B14 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9247_wk-2_pl3_M1 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9247_wk-2_pl4_A19 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9241_wk-2_pl3_N6 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9241_CMV_AIMPl2_O21 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9241_CMV_CD69_C9 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9241_MOGPl13_B4 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9241_MOGPl13_P23 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9241_SEB_AIMPl3_C15 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_CMV_CD69_N8 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_GAG_CD69_G3 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_GAG_CD69_J2 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_MOGPl8_C12 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_GAG_CD69_L16 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_wk-2_Q4_E15 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_SEB_CD69_A16 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_SEB_CD69_D11 from USA,24,0.0013015029104858837,1
HIV-1 isolate B207_SEB_CD69_M3 from USA,24,0.0013015029104858837,1
HIV-1 isolate 002209_D08 from USA,24,0.0013015029104858837,1
HIV-1 isolate 002211_B11 from USA,24,0.0013015029104858837,1
HIV-1 isolate 074604_A08 from USA,24,0.0013015029104858837,1
HIV-1 strain gp120hi_7 from USA gag protein (gag) gene,24,0.0013015029104858837,1
HIV-1 strain gp120hi_37 from USA gag protein (gag) gene,24,0.0013015029104858837,1
HIV-1 strain gp120lo_11_HM from USA nonfunctional gag protein (gag) gene,24,0.0013015029104858837,1
HIV-1 strain gp120lo_12 from USA nonfunctional gag protein (gag) gene,24,0.0013015029104858837,1
HIV-1 isolate 074-A-103-1-4_w4_24 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-P-201-1-4_w4_41 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-A-110-1-4_w0_222 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-A-110-1-4_w0_257 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-A-110-1-4_w4_260 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-A-110-1-4_w4_261 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-A-109-1-1_w4_286 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-A-106-1-6_w0_324 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-A-106-1-6_w0_332 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-C-310-1-2_w65_387 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate 074-C-311-1-5_w96_501 from Botswana,24,0.0013015029104858837,1
HIV-1 isolate PID1683.PBMC-M18-03-WIPF1-F1F4-PBio from USA,24,0.0013015029104858837,1
HIV-1 isolate RBF235 from France,24,0.0013015029104858837,1
HIV-1 isolate AG from Belgium,24,0.0013015029104858837,1
HIV-1 isolate AJ from Belgium,24,0.0013015029104858837,1
HIV-1 isolate AR from Belgium,24,0.0013015029104858837,1
HIV-1 isolate MSM20182747 from China,24,0.0013015029104858837,1
HIV-1 isolate ZA006EP1C7 from South Africa,24,0.0013015029104858837,1
HIV-1 isolate ZA006EP2C7 from South Africa,24,0.0013015029104858837,1
HIV-1 isolate ZA006SP1C8 from South Africa,24,0.0013015029104858837,1
HIV-1 isolate 91HJY7 from South Korea,24,0.0013015029104858837,1
HIV-1 isolate 93BJR3 from South Korea,24,0.0013015029104858837,1
HIV-1 isolate 93HYH5 from South Korea,24,0.0013015029104858837,1
HIV-1 isolate 92KTG3-HP-14 from South Korea,24,0.0013015029104858837,1
HIV-1 isolate GX2015QZLS204,24,0.0013015029104858837,1
HIV-1 isolate 9242_W12_10D4 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_W12_6K2_S320 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_wk12_6_O17 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_wk12_7_G19 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_wk12_7_K23 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_W12_9K23 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_wk-2_11_A21 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9242_W-2_8J5 from USA,24,0.0013015029104858837,1
HIV-1 isolate 9243_W12_4F7_S124 from USA,24,0.0013015029104858837,1
